Pm;Vm;Im;Voc;Isc;Voc_coeff;Isc_coeff;Rs;Iph;I0;Rp;n
3.922;0.493333333;7.95;0.621666667;8.53;-0.3363;0.0451;0.006947167;8.5581;1.2027E-10;3.248035;0.9692
3.256944444;0.486111111;6.7;0.597916667;7.64;-0.44209;0.050406;0.004570417;7.6808;3.1839E-09;0.854876389;1.082
4.08672;0.516;7.92;0.621;8.35;-0.33741;0.045377;0.003731333;8.4043;1.235E-10;4.979571667;0.9696
2.571111111;0.494444444;5.2;0.602777778;5.31;-0.38251;0.038098;0.006317222;5.434;3.7626E-10;101.6654653;1.003
3.892166667;0.504166667;7.72;0.615277778;8.36;-0.36379;0.055766;0.004473472;8.3771;3.1814E-10;2.183080556;0.99951
2.438472222;0.502777778;4.85;0.609722222;5.3;-0.419;0.096;0.005381667;5.3103;1.2325E-09;2.78405;1.0718
4.3759375;0.511805556;8.55;0.641666667;8.88;-0.346;0.057005;0.006287778;9.0234;1.8506E-10;9.860322222;1.0151
4.150666667;0.524074074;7.92;0.63;8.62;-0.34001;0.02;0.003602593;8.6385;1.3263E-10;1.682638889;0.98655
4.029269444;0.498055556;8.09;0.61625;8.69;-0.33101;-0.015006;0.005595278;8.7064;9.1139E-11;2.870798611;0.94965
3.821180556;0.493055556;7.75;0.625;8.3;-0.343;0.043205;0.007528194;8.3247;1.4951E-10;4.114877778;0.9839
3.744888889;0.488888889;7.66;0.616666667;8.28;-0.33;0.06;0.007259167;8.3044;9.399E-11;2.460220833;0.95345
3.588;0.498333333;7.2;0.608333333;7.95;-0.33901;0.037006;0.0049705;7.981;1.2053E-10;1.274028333;0.95265
2.495625;0.504166667;4.95;0.620833333;5.28;-0.3302;0.055909;0.008670139;5.2863;6.0246E-11;7.286454167;0.95961
3.9195;0.5025;7.8;0.62;8.42;-0.36099;0.080998;0.005282333;8.4372;3.0289E-10;2.578818333;1.0046
4.309316667;0.501666667;8.59;0.626666667;9.03;-0.36;0.05;0.005747;9.0747;3.0315E-10;18.42739167;1.0113
2.362890278;0.505972222;4.67;0.61;5.06;-0.36999;0.1;0.005728889;5.0684;2.5388E-10;3.439116667;1.0026
4.100833333;0.513888889;7.98;0.636111111;8.42;-0.33;0.05;0.005911528;8.4569;9.5047E-11;8.926280556;0.98237
2.633166667;0.508333333;5.18;0.623611111;5.6;-0.40301;0.036;0.006762361;5.6196;7.4278E-10;3.603101389;1.0685
3.981625;0.500833333;7.95;0.625333333;8.63;-0.28801;0.086002;0.006759;8.7233;1.8671E-11;1.387328333;0.90761
2.499333333;0.511111111;4.89;0.629166667;5.28;-0.32;0.05;0.008951528;5.3123;3.999E-11;3.039293056;0.95761
3.546608333;0.475416667;7.46;0.602708333;7.99;-0.356;0.07;0.00741125;8.0132;2.3872E-10;4.3498;0.9686
3.667833333;0.491666667;7.46;0.59;8.36;-0.32;0.04;0.003561167;8.3754;6.0867E-11;0.911193333;0.89818
3.7504;0.488333333;7.68;0.608333333;8.44;-0.39501;0.035995;0.005581667;8.4712;8.6715E-10;1.509766667;1.0315
4.096111111;0.506944444;8.08;0.629166667;8.72;-0.3447;0.0393;0.005764167;8.7402;1.6528E-10;2.485104167;0.99297
3.866281481;0.493148148;7.84;0.62037037;8.51;-0.288;0.085993;0.007341667;8.5441;1.8425E-11;1.833190741;0.90024
3.834933333;0.486666667;7.88;0.613333333;8.39;-0.4222;0.0964;0.006115667;8.427;2.1705E-09;10.35738;1.0815
2.849861111;0.401388889;7.1;0.504166667;7.69;-0.37069;0.078205;0.005769028;7.7101;3.833E-10;2.204830556;0.82818
4.0015;0.503333333;7.95;0.62;8.33;-0.36599;0.037995;0.005100667;8.4162;3.3851E-10;7.434238333;1.0086
3.92223;0.489666667;8.01;0.619;8.52;-0.342;0.133;0.007013167;8.5593;1.7027E-10;5.605896667;0.97829
4.30615;0.505416667;8.52;0.630555556;8.99;-0.33;0.05;0.005995972;9.0909;1.0161E-10;3.509440278;0.97402
4.0921;0.503333333;8.13;0.63;8.55;-0.33;0.02;0.006526667;8.6305;9.2479E-11;6.174235;0.97123
3.759373611;0.505972222;7.43;0.62;8.21;-0.39659;0.059306;0.004571389;8.2517;9.1447E-10;1.302145833;1.0555
3.849166667;0.516666667;7.45;0.608333333;8.23;-0.38469;0.080304;0.001558729;8.2403;6.457E-10;1.243758333;1.0202
3.91595;0.481666667;8.13;0.613333333;8.41;-0.34101;0.043995;0.007422333;8.5494;1.4223E-10;74.130495;0.96188
3.476638889;0.676388889;5.14;0.827777778;5.49;-0.34399;0.053005;0.009884306;5.554;1.0456E-10;4.931133333;1.3063
3.835;0.5;7.67;0.615;8.3;-0.38699;0.086964;0.004826667;8.3337;7.1611E-10;2.217001667;1.0343
4.085666667;0.495833333;8.24;0.61;8.9;-0.36301;0.054506;0.004714833;8.9181;3.2954E-10;2.318605;0.98963
3.839233333;0.496666667;7.73;0.616666667;8.22;-0.388;0.056995;0.0055395;8.26;7.0676E-10;5.658403333;1.036
3.7522;0.486666667;7.71;0.606333333;8.28;-0.3439;0.046957;0.006103167;8.3351;1.5447E-10;2.353811667;0.95623
4.0033;0.49;8.17;0.607666667;8.78;-0.35869;0.065205;0.005327;8.7951;2.853E-10;3.094361667;0.98022
3.824;0.497916667;7.68;0.616666667;8.39;-0.36;0.06;0.005590139;8.4178;2.8124E-10;1.686565278;0.99686
3.754313889;0.505972222;7.42;0.615;7.96;-0.33751;0.063794;0.004650417;7.9719;1.2054E-10;3.159013889;0.96171
3.818955556;0.510555556;7.48;0.608194444;8.09;-0.35001;0.05;0.002924444;8.0359;1.8771E-10;3.417991667;0.96789
3.739583333;0.498611111;7.5;0.606944444;8.16;-0.31911;0.072794;0.004791528;8.1828;6.1846E-11;1.714422222;0.92409
3.9895;0.505;7.9;0.62;8.3;-0.32191;0.046904;0.005325667;8.3525;6.8567E-11;12.664785;0.94561
4.3428;0.513333333;8.46;0.635;8.85;-0.44299;0.049006;0.004477667;9.0124;3.9308E-09;14.21928833;1.147
3.964666667;0.521666667;7.6;0.626666667;8.4;-0.4459;0.078;0.002470833;8.4541;4.1125E-09;1.197553333;1.1409
3.750388889;0.501388889;7.48;0.605555556;8.2;-0.40839;0.082902;0.003272778;8.1838;1.3586E-09;1.860508333;1.0485
3.790665;0.48975;7.74;0.6175;8.37;-0.34502;0.047001;0.00702075;8.3951;1.6245E-10;2.4833;0.9755
3.891206944;0.490694444;7.93;0.61625;8.45;-0.3686;0.035503;0.006387083;8.471;3.7104E-10;6.192934722;1.0061
3.890208333;0.493055556;7.89;0.618055556;8.57;-0.32989;0.0214;0.006630833;8.5999;9.086E-11;1.917858333;0.95328
2.261809524;0.514047619;4.4;0.614285714;4.75;-0.35101;0.046;0.005383571;4.7565;1.1384E-10;3.917434524;0.979
3.911646667;0.508666667;7.69;0.623833333;8.16;-0.37601;0.034498;0.0048575;8.2066;4.5904E-10;5.055821667;1.0292
4.168266667;0.513333333;8.12;0.636666667;8.67;-0.32301;0.03;0.0060035;8.6872;7.2077E-11;4.051505;0.9719
3.5252;0.466296296;7.56;0.608333333;7.87;-0.41501;0.183;0.00886037;8.0183;1.8606E-09;57.76140185;1.0674
3.8475;0.50625;7.6;0.614583333;8.1;-0.3818;0.052901;0.004013125;8.131;5.6483E-10;4.281620833;1.0235
4.16537037;0.501851852;8.3;0.622222222;8.84;-0.39;0.05;0.005078519;8.9208;8.0279E-10;3.255868519;1.048
2.496944444;0.494444444;5.05;0.616666667;5.4;-0.322;0.044;0.009942361;5.4382;4.4226E-11;4.122097222;0.94099
2.4327;0.51;4.77;0.610972222;5.17;-0.36831;0.095551;0.004894583;5.1774;2.4332E-10;3.272665278;1.0015
4.026;0.508333333;7.92;0.623611111;8.44;-0.32599;0.062002;0.005206806;8.486;8.291E-11;3.064401389;0.95835
3.5836;0.481666667;7.44;0.6;8.18;-0.3905;0.090501;0.005697167;8.2108;7.8934E-10;1.512308333;1.0147
2.650194444;0.497222222;5.33;0.622222222;5.78;-0.32799;0.033997;0.009732222;5.7987;5.8201E-11;3.010708333;0.95768
3.47625;0.429166667;8.1;0.511111111;8.75;-0.36;0.06;0.00215375;8.7608;2.9385E-10;1.748623611;0.826
4.168116667;0.521666667;7.99;0.633333333;8.55;-0.31989;0.047801;0.004555667;8.5625;6.4622E-11;3.223238333;0.96342
3.926;0.503333333;7.8;0.618333333;8.54;-0.32871;0.051698;0.005245333;8.5708;9.0429E-11;1.454603333;0.95413
2.74;0.5;5.48;0.625;6.09;-0.34;0.05;0.009101538;6.1258;9.7717E-11;1.548127885;0.98117
4.1648;0.506666667;8.22;0.625;8.74;-0.314;0.0059954;0.005536833;8.8435;4.9069E-11;2.191591667;0.9398
3.852875;0.493958333;7.8;0.626041667;8.21;-0.319;0.011998;0.007761667;8.2707;5.7422E-11;15.57721667;0.94856
3.3345;0.475;7.02;0.57;7.86;-0.36;0.06;0.003214333;7.8866;2.6038E-10;0.949746667;0.9223
4.00583;0.509;7.87;0.621;8.48;-0.327;0.052005;0.004794;8.4969;8.4706E-11;2.406286667;0.95534
4.164533333;0.536666667;7.76;0.6625;8.28;-0.34;0.06;0.005982333;8.3012;1.3708E-10;4.437878333;1.0394
4.166693333;0.505666667;8.24;0.6245;8.76;-0.35001;0.04;0.005261833;8.7856;2.0277E-10;5.561756667;0.99297
3.7504;0.488333333;7.68;0.61;8.39;-0.38019;0.066901;0.0059435;8.418;5.618E-10;1.778556667;1.0151
4.307688889;0.522777778;8.24;0.634027778;8.82;-0.343;0.029002;0.004129444;8.8309;1.5498E-10;3.342720833;0.99731
3.470833333;0.486111111;7.14;0.602777778;7.71;-0.35251;0.037406;0.006099167;7.7276;1.9283E-10;2.674929167;0.96215
3.886472222;0.502777778;7.73;0.611111111;8.28;-0.33;0.063804;0.004515417;8.2923;9.4678E-11;3.179929167;0.94492
4.114723958;0.511145833;8.05;0.633645833;8.55;-0.34287;0.024924;0.005812604;8.57;1.4938E-10;6.490702083;0.99603
4.30105;0.509;8.45;0.631166667;8.97;-0.34399;0.05;0.005517;8.988;1.6968E-10;7.115556667;0.99528
4.1667;0.51;8.17;0.627;8.59;-0.35641;0.053725;0.004965667;8.6551;2.5599E-10;8.45293;1.007
3.888592593;0.503703704;7.72;0.616666667;8.33;-0.39571;0.070204;0.004405;8.343;9.2459E-10;2.833188889;1.0483
3.83;0.5;7.66;0.616666667;8.18;-0.37641;0.034694;0.005221333;8.1929;4.6485E-10;5.129258333;1.018
3.999508333;0.496833333;8.05;0.619333333;8.55;-0.331;0.051006;0.006154667;8.6267;1.0002E-10;3.006596667;0.95824
4.307333333;0.505555556;8.52;0.623611111;9.08;-0.39501;0.052996;0.004568889;9.165;9.7112E-10;2.943430556;1.0579
3.584366667;0.488333333;7.34;0.61;7.94;-0.41541;0.070806;0.005895667;7.9652;1.6113E-09;2.834135;1.065
4.113666667;0.501666667;8.2;0.628333333;8.7;-0.36599;0.099;0.006114333;8.7514;3.8516E-10;6.167801667;1.0261
3.7995;0.51;7.45;0.617916667;7.95;-0.3;0.13;0.004800833;7.9603;3.0869E-11;3.715926389;0.91606
3.41525;0.475;7.19;0.57;8.05;-0.36;0.04;0.003148;8.0773;2.5833E-10;0.927163333;0.92108
3.891475;0.500833333;7.77;0.616666667;8.36;-0.33644;0.030718;0.005401111;8.3764;1.1546E-10;2.749963889;0.96084
2.728855556;0.507222222;5.38;0.628611111;5.81;-0.36003;0.060034;0.008260417;5.8219;1.9584E-10;3.802051389;1.0158
3.820113333;0.494833333;7.72;0.6115;8.28;-0.35241;0.039795;0.005492167;8.3147;2.0805E-10;2.858806667;0.97604
3.8416;0.49;7.84;0.615;8.45;-0.31201;0.052;0.006899333;8.5321;4.7105E-11;1.764933333;0.92491
2.245555556;0.477777778;4.7;0.6;5;-0.3972;0.0604;0.010014583;5.0413;5.7902E-10;7.485823611;1.0211
3.75;0.5;7.5;0.608333333;8.1;-0.33;0.063802;0.004679583;8.1168;9.232E-11;2.252143056;0.94087
3.0864;0.48;6.43;0.6;7.16;-0.3635;0.067905;0.007154833;7.2008;2.725E-10;1.254393333;0.97595
3.82025;0.491666667;7.77;0.619444444;8.55;-0.44251;0.093801;0.005946389;8.5906;3.8794E-09;1.557088889;1.1229
4.165777778;0.505555556;8.24;0.633333333;8.65;-0.34601;0.057006;0.00637125;8.7338;1.7938E-10;9.231588889;1.002
3.683166667;0.478333333;7.7;0.61;8.2;-0.3526;0.1041;0.007710167;8.2426;2.296E-10;5.599793333;0.97744
4.4148;0.52;8.49;0.64;9.04;-0.33961;0.0299;0.005099;9.0609;1.4094E-10;4.593278333;1.0016
3.622259259;0.484259259;7.48;0.615740741;8;-0.34791;0.059;0.007855556;8.0272;1.7664E-10;4.647962963;0.97728
4.009216667;0.488333333;8.21;0.625;8.77;-0.356;0.12501;0.007604667;8.8125;2.8532E-10;4.667203333;1.0078
3.959605556;0.489444444;8.09;0.616944444;8.66;-0.3534;0.072644;0.00663375;8.6743;2.3693E-10;4.534531944;0.98787
2.394791667;0.494791667;4.84;0.615625;5.18;-0.3755;0.060405;0.009243438;5.1932;2.9646E-10;6.699572917;1.0167
3.675;0.525;7;0.658333333;7.7;-0.32;0.06;0.008042667;7.7395;5.905E-11;1.56659;1.0032
3.677083333;0.490277778;7.5;0.619444444;8.15;-0.343;0.054969;0.007422222;8.1785;1.4857E-10;2.120198611;0.97632
3.748875;0.4875;7.69;0.6125;8.62;-0.36;0.03;0.006502222;8.6794;2.733E-10;0.943515278;0.98906
2.645;0.5;5.29;0.625;5.88;-0.34;0.05;0.0094275;5.9147;9.4341E-11;1.597411538;0.98118
3.891555556;0.488888889;7.96;0.606805556;8.44;-0.39819;0.047299;0.005178333;8.5146;9.9114E-10;4.631681944;1.0332
3.8354;0.503333333;7.62;0.615;8.31;-0.339;0.037004;0.004855333;8.34;1.265E-10;1.608715;0.96269
4.127626667;0.514666667;8.02;0.626;8.59;-0.33701;0.058999;0.004440667;8.6017;1.2681E-10;3.259536667;0.97783
2.664566667;0.476666667;5.59;0.595;6.26;-0.37;0.08;0.007907;6.2983;3.0228E-10;1.292453333;0.97782
3.998166667;0.496666667;8.05;0.615;8.6;-0.4039;0.097709;0.0049325;8.6662;1.2868E-09;3.00092;1.0589
3.525;0.489583333;7.2;0.604166667;8;-0.38469;0.0803;0.005237708;8.0351;6.2861E-10;1.1926125;1.0133
3.750666667;0.483333333;7.76;0.599305556;8.29;-0.39819;0.047298;0.005167361;8.3199;9.6786E-10;4.502944444;1.0205
3.818666667;0.497222222;7.68;0.618055556;8.28;-0.37211;0.081196;0.005782222;8.296;4.3525E-10;2.984520833;1.0174
3.999453333;0.491333333;8.14;0.624666667;8.51;-0.32001;0.05;0.007630333;8.5715;6.5726E-11;23.55424167;0.95008
3.673722222;0.494444444;7.43;0.602777778;8.12;-0.3191;0.072796;0.004901806;8.1414;6.1432E-11;1.552088889;0.91786
4.098583333;0.498611111;8.22;0.623611111;8.7;-0.42931;0.083103;0.00538625;8.7745;2.7254E-09;12.23020278;1.109
2.513888889;0.502777778;5;0.613888889;5.4;-0.37921;0.047204;0.006730833;5.4093;3.4098E-10;3.914155556;1.0186
3.540222222;0.494444444;7.16;0.613888889;7.62;-0.38161;0.064895;0.006012917;7.654;5.3859E-10;5.582941667;1.0227
4.445055556;0.499444444;8.9;0.6275;9.27;-0.3427;0.065814;0.006065278;9.3906;1.7332E-10;13.30914306;0.98839
4.000583333;0.508333333;7.87;0.62;8.5;-0.4036;0.0682;0.0039935;8.5127;1.2014E-09;2.682516667;1.0652
3.0008;0.605;4.96;0.741666667;5.35;-0.368;0.017009;0.008986333;5.3597;2.2216E-10;4.955851667;1.2089
2.426875;0.490277778;4.95;0.608333333;5.3;-0.36;0.04;0.008875278;5.3072;1.7377E-10;6.566441667;0.98147
3.892777778;0.505555556;7.7;0.616666667;8.15;-0.37141;0.039301;0.004463148;8.1572;3.9589E-10;13.91109259;1.0109
3.337037037;0.490740741;6.8;0.6;7.72;-0.32401;0.039003;0.005401111;7.7197;6.7222E-11;0.914790741;0.92025
3.94672;0.483666667;8.16;0.617333333;8.83;-0.3831;0.0294;0.007138667;8.8527;6.183E-10;2.77439;1.0286
3.803759259;0.487037037;7.81;0.618518519;8.55;-0.32811;-0.029006;0.00763537;8.5921;7.7854E-11;1.550937037;0.94857
3.835;0.491666667;7.8;0.616666667;8.4;-0.40689;0.076905;0.005975667;8.4736;1.337E-09;2.35798;1.0649
3.819136111;0.485277778;7.87;0.609583333;8.37;-0.36149;0.060526;0.006440417;8.4;2.994E-10;6.417205556;0.9867
3.5815;0.483333333;7.41;0.58;8.3;-0.38241;0.067;0.002866667;8.3256;5.9064E-10;0.929086667;0.96925
3.608783333;0.488333333;7.39;0.598333333;8.02;-0.37011;0.042195;0.004774;8.0382;3.7055E-10;2.098185;0.97999
3.403854167;0.427083333;7.97;0.523611111;8.46;-0.39191;0.067104;0.003780417;8.4824;8.3546E-10;7.661647222;0.88483
4.031625;0.4875;8.27;0.604444444;8.89;-0.35871;0.065197;0.005220417;8.9055;2.8898E-10;2.986998611;0.97505
3.89;0.5;7.78;0.619444444;8.3;-0.34159;0.049506;0.00582625;8.3156;1.4345E-10;4.711898611;0.97347
3.516114815;0.495925926;7.09;0.6;7.72;-0.40769;0.049974;0.003593704;7.7336;1.2001E-09;2.039859259;1.0357
2.571111111;0.494444444;5.2;0.619444444;5.68;-0.3709;0.064701;0.009365556;5.7001;2.7851E-10;2.648970833;1.0173
4.338541667;0.520833333;8.33;0.632;8.67;-0.3279;0.059942;0.0043065;8.7247;9.216E-11;34.46656833;0.97338
3.948117708;0.505520833;7.81;0.623958333;8.33;-0.34287;0.024922;0.005576771;8.3435;1.4518E-10;4.79318125;0.9809
4.01;0.5;8.02;0.621666667;8.58;-0.30501;0.062005;0.006266167;8.5955;3.665E-11;3.470085;0.92496
3.917673333;0.497166667;7.88;0.6235;8.44;-0.35301;0.104;0.006512833;8.4539;2.3866E-10;4.345838333;0.99978
3.54025;0.495833333;7.14;0.616666667;7.94;-0.35131;0.073199;0.006363056;7.9833;1.9896E-10;1.167973611;0.98584
4.097025;0.49125;8.34;0.620694444;8.72;-0.34269;0.065814;0.006779722;8.7838;1.6246E-10;34.048975;0.97764
4.168666667;0.493333333;8.45;0.651527778;9.09;-0.35001;0.04;0.009885972;9.1155;2.1013E-10;4.646997222;1.036
3.750666667;0.483333333;7.76;0.599333333;8.29;-0.37561;0.046297;0.005380833;8.3266;4.6751E-10;3.804255;0.98912
4.026;0.508333333;7.92;0.633333333;8.39;-0.34;0.05;0.006288611;8.4187;1.3739E-10;8.058148611;0.99281
4.087;0.508333333;8.04;0.626666667;8.63;-0.35601;0.07;0.005190667;8.6435;2.572E-10;3.32703;1.0072
3.425666667;0.477777778;7.17;0.601851852;7.82;-0.34;0.07;0.007332778;7.8507;1.3054E-10;1.866605556;0.94541
3.747916667;0.486111111;7.71;0.613888889;8.5;-0.32;0.03;0.007310278;8.5664;6.2026E-11;1.200509722;0.93373
3.859266667;0.486666667;7.93;0.618333333;8.52;-0.33;0.016995;0.007566667;8.539;9.0632E-11;3.395313333;0.95325
3.8354;0.508;7.55;0.6105;8.04;-0.36609;0.034701;0.003433167;8.0563;3.2285E-10;4.531133333;0.99326
2.602475;0.528958333;4.92;0.620833333;5.26;-0.353;0.061996;0.002722917;5.2909;1.3969E-10;3.698227083;0.99338
3.66795;0.495;7.41;0.616666667;7.92;-0.37689;0.080404;0.006121167;7.9506;4.8927E-10;4.117213333;1.0217
3.055;0.433333333;7.05;0.5125;8.01;-0.3981;0.044444;0.001480417;8.0358;8.9334E-10;0.680079167;0.87406
3.584666667;0.471666667;7.6;0.605;8.17;-0.33799;0.074002;0.0082725;8.2522;1.2869E-10;2.275001667;0.94756
3.96275;0.504166667;7.86;0.622222222;8.36;-0.36;0.06;0.005342222;8.3765;2.8325E-10;6.370869444;1.005
3.96775;0.491666667;8.07;0.615277778;8.6;-0.34;0.06;0.006277361;8.6315;1.4267E-10;4.394108333;0.96528
2.356805556;0.493055556;4.78;0.6125;5.17;-0.34;0.0050097;0.009666389;5.2016;7.8163E-11;3.113322222;0.95809
2.340333333;0.491666667;4.76;0.610416667;5.18;-0.37399;0.088996;0.008989792;5.1946;2.9239E-10;3.1798;1.0083
2.455555556;0.361111111;6.8;0.444444444;7.6;-0.358;0.052;0.004134167;7.6399;2.3253E-10;0.799306944;0.71661
3.24875;0.470833333;6.9;0.6055;7.55;-0.37779;0.051046;0.008871833;7.5829;4.569E-10;2.035328333;1.0032
3.74;0.488888889;7.65;0.620833333;8.19;-0.34101;0.044005;0.007727361;8.2071;1.3733E-10;4.667788889;0.97447
2.7115;0.519444444;5.22;0.633333333;5.56;-0.35;0.05;0.006995694;5.574;1.303E-10;6.695590278;1.0077
3.743125;0.470833333;7.95;0.616666667;8.33;-0.345;0.11;0.0094625;8.4051;1.8054E-10;33.07526667;0.97722
4.33242;0.5085;8.52;0.6275;9.09;-0.34;0.038999;0.005148;9.1004;1.4568E-10;4.496095;0.98314
4.067298333;0.497833333;8.17;0.615833333;8.7;-0.34401;0.05;0.005393167;8.7248;1.6441E-10;4.683406667;0.97123
4.098755556;0.492638889;8.32;0.641666667;8.95;-0.35;0.04;0.008965972;8.9689;2.0652E-10;4.255908333;1.0203
3.701962963;0.485185185;7.63;0.605555556;8.36;-0.52379;0.056998;0.004496481;8.4558;2.7992E-08;1.477633333;1.2102
4.028169444;0.494861111;8.14;0.603472222;8.73;-0.336;0.023998;0.0044;8.79;1.1746E-10;2.061079167;0.93936
3.877611111;0.505555556;7.67;0.611111111;8.29;-0.31909;0.072799;0.004198194;8.4001;6.4155E-11;1.299190278;0.93135
3.893068056;0.498472222;7.81;0.621666667;8.32;-0.41001;0.13;0.005601944;8.3521;1.5688E-09;7.781497222;1.0809
3.168;0.48;6.6;0.6;7.33;-0.37;0.08;0.0069015;7.3688;3.549E-10;1.302275;0.98571
4.083733333;0.506666667;8.06;0.623333333;8.58;-0.41449;0.072704;0.004449833;8.6726;1.7103E-09;3.091296667;1.0868
3.739466667;0.493333333;7.58;0.615;8.09;-0.361;0.102;0.006173167;8.1056;3.0186E-10;5.565838333;0.99739
4.240041667;0.504166667;8.41;0.622222222;8.97;-0.395;0.052999;0.004650694;9.0548;9.5849E-10;2.924688889;1.0555
3.48175;0.475;7.33;0.602083333;8.16;-0.3699;0.050809;0.007268542;8.212;3.7652E-10;1.13986875;0.98717
2.945619444;0.526944444;5.59;0.648472222;5.99;-0.35997;0.06;0.007489583;6.0104;2.0219E-10;4.788408333;1.0476
4.167145455;0.497272727;8.38;0.629242424;8.83;-0.34269;0.06581;0.006915303;8.9059;1.6435E-10;7.970651515;0.99129
3.5014;0.478333333;7.32;0.603333333;7.92;-0.34;0.07;0.007320833;7.9433;1.3261E-10;2.491121667;0.94748
4.3368;0.52;8.34;0.636666667;8.88;-0.31;0.05;0.005084167;8.8903;4.5601E-11;4.397183333;0.95385
4.003133333;0.496666667;8.06;0.616666667;8.62;-0.37;0.06;0.005470333;8.6368;4.1025E-10;4.402205;1.0104
2.779063889;0.508055556;5.47;0.629166667;5.84;-0.387;0.074503;0.007716806;5.8448;4.9692E-10;9.329593056;1.0566
2.357833333;0.501666667;4.7;0.610555556;5.07;-0.351;0.045996;0.007203611;5.0792;1.2167E-10;3.988236111;0.97298
4.093866667;0.506666667;8.08;0.623333333;8.63;-0.305;0.062005;0.005509;8.6432;3.6846E-11;3.596133333;0.9274
2.504444444;0.511111111;4.9;0.613888889;5.35;-0.419;0.096;0.004235556;5.3682;1.2423E-09;2.606601389;1.0791
3.611055556;0.475138889;7.6;0.597222222;8.16;-0.36151;0.060527;0.006554028;8.1826;2.9062E-10;3.466422222;0.96695
4.000505;0.4945;8.09;0.616;8.68;-0.35501;0.051002;0.005806;8.6942;2.4282E-10;3.544285;0.98744
3.849121667;0.468833333;8.21;0.605666667;8.89;-0.3831;0.029404;0.007745833;8.9143;6.2298E-10;2.828668333;1.0092
4.164333333;0.516666667;8.06;0.626666667;8.55;-0.35601;0.07;0.004044833;8.6063;2.5623E-10;4.07193;1.0071
2.221666667;0.477777778;4.65;0.6;5;-0.3972;0.0604;0.010098056;5.0096;5.7523E-10;6.476691667;1.0212
3.923033333;0.501666667;7.82;0.62;8.34;-0.35;0.04;0.0055495;8.356;1.9256E-10;4.878298333;0.98585
4.443291667;0.525833333;8.45;0.65;9.1;-0.38421;0.034;0.005034861;9.1635;6.6572E-10;2.262708333;1.0852
2.292888889;0.488888889;4.69;0.608333333;5.08;-0.374;0.088996;0.009381806;5.0922;2.8724E-10;3.897193056;1.0047
3.75705;0.495;7.59;0.621666667;8.13;-0.353;0.077036;0.006857833;8.1422;2.2068E-10;4.57075;0.99515
3.474416667;0.480555556;7.23;0.602777778;7.8;-0.35599;0.090397;0.006828333;7.8179;2.394E-10;2.970905556;0.97017
3.913733333;0.496666667;7.88;0.608333333;8.62;-0.32619;0.058596;0.004924667;8.6495;8.3859E-11;1.437163333;0.93554
4.236458333;0.510416667;8.3;0.6375;8.55;-0.3842;0.034;0.005844583;8.7187;6.3431E-10;70.776375;1.063
4.02725;0.502777778;8.01;0.622222222;8.5;-0.34;0.05;0.005628056;8.5547;1.392E-10;4.308516667;0.97558
2.578125;0.520833333;4.95;0.618055556;5.4;-0.3991;0.043815;0.00317375;5.407;6.3738E-10;2.655034722;1.0543
4.416533333;0.522666667;8.45;0.633166667;9.01;-0.37102;0.111;0.003656;9.0166;4.7823E-10;4.946013333;1.0422
3.820104167;0.492916667;7.75;0.615694444;8.3;-0.35601;0.07;0.006239167;8.3119;2.4778E-10;4.344220833;0.98948
3.6685;0.483333333;7.59;0.608333333;8.15;-0.4069;0.076896;0.0063095;8.2504;1.3017E-09;2.248325;1.0506
3.613777778;0.480555556;7.52;0.605555556;8.06;-0.35601;0.07;0.006952778;8.0814;2.4072E-10;4.025088889;0.97322
4.379866667;0.511666667;8.56;0.648333333;9.18;-0.33799;0.097004;0.007055333;9.2512;1.4973E-10;2.50589;1.0168
4.0977;0.522;7.85;0.624;8.45;-0.3344;0.035905;0.003272833;8.4674;1.0877E-10;2.307866667;0.96974
3.892777778;0.505555556;7.7;0.612962963;8.3;-0.33701;0.062;0.004271111;8.3273;1.2299E-10;2.209162963;0.95798
3.4176;0.48;7.12;0.618333333;8.07;-0.36399;0.051115;0.008925167;8.1521;3.0324E-10;0.877096667;1.006
4.164333333;0.516666667;8.06;0.626666667;8.55;-0.35;0.06;0.004116667;8.5795;2.0381E-10;5.030248333;0.99766
4.002666667;0.500333333;8;0.620333333;8.52;-0.369;0.12002;0.005436167;8.5519;4.2922E-10;5.01474;1.0187
2.502583333;0.491666667;5.09;0.619444444;5.4;-0.32957;0.027667;0.010954306;5.4076;5.7789E-11;15.15501944;0.95469
4;0.5;8;0.616666667;8.5;-0.42219;0.0964;0.004554167;8.5317;2.1965E-09;10.06858833;1.0874
3.77067;0.487166667;7.74;0.607166667;8.24;-0.33299;0.058896;0.006227167;8.3238;1.0576E-10;2.893293333;0.94291
3.917066667;0.493333333;7.94;0.613333333;8.54;-0.37;0.06;0.005599167;8.5548;4.0556E-10;3.241338333;1.0052
3.751222222;0.505555556;7.42;0.605555556;7.9;-0.38021;0.064797;0.003045833;7.9427;5.3211E-10;3.449494444;1.0071
3.5776;0.491428571;7.28;0.601666667;7.88;-0.32833;0.054949;0.005243333;7.9319;8.3081E-11;1.789652381;0.92787
4.097722222;0.499722222;8.2;0.621388889;8.76;-0.34001;0.038995;0.005801806;8.8137;1.4078E-10;3.083416667;0.97379
0.889762712;0.327118644;2.72;0.43220339;3.36;-0.306;0.09;0.020326271;3.4291;1.8315E-11;0.673061017;0.65343
