,Pm,Vm,Im,Voc,Isc,Voc_coeff,Isc_coeff,Rs,Iph,I0,Rp,n
220,3.955555556,0.494444444,8,0.618055556,8.51,-0.35,0.05,0.006198889,8.5317,1.9986E-10,6.288058333,0.98326
221,2.639583333,0.502777778,5.25,0.625,5.5,-0.345,0.049109,0.009073056,5.5507,1.0865E-10,17.20577639,0.98686
222,3.470833333,0.486111111,7.14,0.586111111,8.21,-0.32,0.04,0.003953889,8.2604,5.9563E-11,0.64445,0.89326
223,4.17,0.5,8.34,0.615,9,-0.36301,0.0545,0.004685333,9.0176,3.3339E-10,2.402176667,0.99771
224,4.0015,0.503333333,7.95,0.62,8.43,-0.33997,0.056501,0.005308833,8.5204,1.399E-10,3.033833333,0.97273
225,3.960034722,0.510972222,7.75,0.614027778,8.32,-0.3285,0.060012,0.003706389,8.3315,8.9209E-11,2.697136111,0.94717
226,2.648527778,0.515277778,5.14,0.627777778,5.48,-0.36571,0.070602,0.006693611,5.5006,2.2929E-10,6.041729167,1.0231
227,3.9396,0.49,8.04,0.624393939,8.48,-0.34271,0.065814,0.007631818,8.5485,1.5784E-10,8.469607576,0.98366
228,4.097094444,0.512777778,7.99,0.637777778,8.64,-0.3397,0.063704,0.006096667,8.6626,1.4158E-10,2.330304167,1.0008
230,3.962833333,0.491666667,8.06,0.611111111,8.51,-0.352,0.061998,0.005673611,8.6058,2.1995E-10,4.079538889,0.97593
231,4.073235417,0.509791667,7.99,0.631666667,8.49,-0.34288,0.024923,0.00580375,8.5061,1.4834E-10,6.7678,0.99292
232,3.611805556,0.486111111,7.43,0.593055556,8.29,-0.31991,0.047805,0.004803611,8.3499,6.1468E-11,0.914301389,0.90331
233,4.177666667,0.503333333,8.3,0.623333333,8.86,-0.34401,0.046998,0.005447833,8.8704,1.6648E-10,4.635036667,0.9829
234,4.100055556,0.505555556,8.11,0.623611111,8.63,-0.3416,0.049502,0.005331528,8.6476,1.4935E-10,5.231406944,0.97998
235,2.501943182,0.503409091,4.97,0.619318182,5.35,-0.31701,0.0090093,0.008660909,5.4223,3.3825E-11,2.424873864,0.93605
236,3.819105556,0.511944444,7.46,0.612916667,7.97,-0.4339,0.0766,0.002454583,8.0327,2.7923E-09,2.752952778,1.0967
238,3.6955,0.48625,7.6,0.618333333,8.19,-0.36799,0.123,0.0075275,8.2113,3.9929E-10,3.4289125,1.0144
239,3.834933333,0.486666667,7.88,0.603666667,8.38,-0.36999,0.078998,0.0054185,8.3977,4.1099E-10,6.797928333,0.99015
240,3.7,0.5,7.4,0.622962963,7.98,-0.35401,0.13799,0.006387222,7.9972,2.4555E-10,2.961342593,1.0028
241,2.361333333,0.488888889,4.83,0.608333333,5.14,-0.32201,0.044008,0.010036806,5.1454,4.2103E-11,9.517056944,0.92794
242,3.63154,0.4855,7.48,0.615166667,7.9,-0.29599,0.123,0.008122333,7.9402,2.5842E-11,9.920351667,0.90548
243,4.086858333,0.509583333,8.02,0.625277778,8.71,-0.36,0.07,0.004784722,8.7315,2.969E-10,1.938209722,1.0112
244,3.75275,0.490555556,7.65,0.611111111,8.21,-0.356,0.07,0.006075556,8.2235,2.4476E-10,3.686333333,0.98218
245,3.6207,0.496666667,7.29,0.613333333,7.8,-0.3769,0.080397,0.005521667,7.8118,4.8133E-10,4.812131667,1.0161
246,2.459644444,0.524444444,4.69,0.6125,5.23,-0.38701,0.046004,0.001416111,5.2345,4.1797E-10,1.653722222,1.0286
247,4.082033333,0.503333333,8.11,0.623333333,8.76,-0.3804,0.016998,0.005206667,8.7793,5.5068E-10,2.574371667,1.034
249,4.087066667,0.503333333,8.12,0.623333333,8.69,-0.43639,0.088101,0.004655167,8.7893,3.3199E-09,2.247541667,1.1199
250,4.174158333,0.512166667,8.15,0.625333333,8.53,-0.32791,0.059941,0.00476,8.613,9.0855E-11,13.31389833,0.96319
251,3.891280556,0.491944444,7.91,0.616666667,8.89,-0.36,0.03,0.006194861,8.9526,2.815E-10,0.87995,0.99588
252,3.918225,0.489166667,8.01,0.601666667,8.65,-0.36299,0.054497,0.004769667,8.6674,3.2015E-10,2.369531667,0.97608
253,2.291166667,0.491666667,4.66,0.605555556,5.08,-0.3792,0.047146,0.008103194,5.0938,3.1962E-10,2.985391667,1.005
254,3.67785,0.495,7.43,0.61,8.02,-0.32869,0.051696,0.005711,8.0389,8.5395E-11,2.420023333,0.94082
255,4.304513889,0.534722222,8.05,0.654166667,8.78,-0.40951,0.074795,0.004215694,8.8862,1.5051E-09,1.335423611,1.1346
257,2.709430556,0.518055556,5.23,0.6375,5.6,-0.37089,0.064696,0.007701389,5.6164,2.7644E-10,5.541427778,1.0463
258,3.684722222,0.486111111,7.58,0.608333333,8.31,-0.30701,0.039001,0.006858472,8.3936,3.6621E-11,1.176154167,0.90739
259,4.026166667,0.495833333,8.12,0.619444444,8.61,-0.41061,0.080302,0.005507361,8.6724,1.5487E-09,8.802934722,1.0745
260,3.376594444,0.470277778,7.18,0.550555556,8.32,-0.3974,0.0897,0.000724792,8.3304,9.7596E-10,0.581011111,0.94206
261,2.7552,0.478333333,5.76,0.595,6.45,-0.37,0.08,0.007348,6.4879,3.1137E-10,1.251398333,0.97783
262,2.565,0.5,5.13,0.625,5.55,-0.36489,0.038973,0.009487083,5.5638,2.1423E-10,3.808520833,1.0157
263,3.58282,0.499,7.18,0.6,7.83,-0.39081,0.046616,0.003241333,7.8439,7.1546E-10,1.828283333,1.0121
264,3.8856375,0.489375,7.94,0.608333333,8.41,-0.37346,0.010083,0.005569688,8.4445,4.2002E-10,8.355786458,0.9984
266,3.3345,0.475,7.02,0.57,7.86,-0.31629,0.04631,0.003688833,7.8918,5.0351E-11,0.911736667,0.86342
267,4.169335,0.512833333,8.13,0.637666667,8.62,-0.3247,0.049606,0.006157833,8.7123,7.9433E-11,3.241573333,0.97722
268,4.25078,0.514,8.27,0.638333333,8.75,-0.33,0.01,0.00596,8.7881,9.2633E-11,6.388926667,0.98342
269,4.233,0.51,8.3,0.633333333,8.8,-0.387,0.037,0.005343167,8.8217,7.119E-10,10.64644333,1.061
270,4.1667,0.51,8.17,0.630833333,8.58,-0.38,0.07,0.0052025,8.6277,5.8213E-10,20.12548333,1.0486
271,3.999103333,0.496166667,8.06,0.623,8.57,-0.35519,0.057701,0.006458833,8.6024,2.4495E-10,5.957915,0.99913
272,3.85263,0.513,7.51,0.615,8.02,-0.32,0.06,0.003750167,8.0525,6.2109E-11,2.960946667,0.93644
273,4.08221,0.5015,8.14,0.6255,8.66,-0.3469,0.067621,0.006039167,8.6724,1.8675E-10,6.7559,0.99166
274,3.910706667,0.478666667,8.17,0.613333333,8.85,-0.3831,0.029401,0.0073395,8.8743,6.1959E-10,2.668658333,1.022
275,3.63469697,0.487878788,7.45,0.613636364,8.15,-0.33901,0.040294,0.007096212,8.185,1.25E-10,1.652790909,0.9608
276,4.167033333,0.496666667,8.39,0.615,9.09,-0.32,0.06,0.0054835,9.1168,7.0071E-11,1.860465,0.93671
277,3.97926875,0.505625,7.87,0.6259375,8.37,-0.34287,0.024922,0.005768542,8.3968,1.4623E-10,5.075711458,0.98401
278,2.811041667,0.536458333,5.24,0.648958333,5.82,-0.3853,0.085292,0.005427813,5.8729,4.6111E-10,1.478264583,1.0892
279,2.573277778,0.505555556,5.09,0.625,5.43,-0.37,0.05,0.008302083,5.4607,2.5552E-10,5.674441667,1.0236
280,3.892194444,0.500925926,7.77,0.616481481,8.36,-0.35599,0.07,0.005153519,8.3747,2.4875E-10,2.93827037,0.99093
281,3.9155,0.530555556,7.38,0.622222222,8.5,-0.3283,0.054941,0.001773778,8.523,8.6927E-11,0.656311111,0.9614
282,3.917066667,0.493333333,7.94,0.613333333,8.54,-0.39,0.05,0.0054145,8.5561,7.7048E-10,3.384828333,1.033
283,4.513926389,0.548472222,8.23,0.6725,8.77,-0.336,0.024002,0.005272639,8.8349,1.1834E-10,2.896759722,1.0466
284,4.0209625,0.494583333,8.13,0.61625,8.59,-0.33,0.05,0.00607125,8.6053,9.686E-11,11.824325,0.95167
285,3.84472,0.514,7.48,0.622,8,-0.337,0.059,0.004323,8.0715,1.1856E-10,2.463878333,0.9718
286,3.757,0.481666667,7.8,0.614833333,8.36,-0.345,0.036005,0.007824,8.392,1.6027E-10,3.774171667,0.97036
287,3.517592593,0.485185185,7.25,0.614814815,7.84,-0.35401,0.087003,0.007730185,7.8615,2.2322E-10,2.813916667,0.98653
288,3.828979167,0.497916667,7.69,0.622083333,8.05,-0.29601,0.12301,0.00699,8.1377,2.6499E-11,11.97339167,0.91563
289,4.10455,0.498125,8.24,0.620520833,8.71,-0.36359,0.010436,0.005710729,8.7611,3.1147E-10,6.210063542,1.0043
290,4.095186667,0.504333333,8.12,0.619666667,8.76,-0.33101,0.043002,0.005087,8.7795,1.0048E-10,2.289266667,0.95854
292,3.8337,0.4915,7.8,0.622333333,8.25,-0.33101,0.051006,0.0074975,8.3389,9.727E-11,4.361376667,0.96285
293,3.921316667,0.488333333,8.03,0.621666667,8.6,-0.37,0.04,0.007268833,8.6294,3.9794E-10,4.319305,1.0174
294,4.4205,0.525,8.42,0.64,9.03,-0.31,0.05,0.004734167,9.0742,4.6327E-11,2.333798333,0.95919
296,3.753368056,0.484305556,7.75,0.613194444,8.19,-0.3299,0.021404,0.007468472,8.2303,8.8236E-11,12.87864167,0.94511
297,3.54375,0.486111111,7.29,0.597222222,7.91,-0.359,0.062996,0.005128056,7.9563,2.5759E-10,1.818618056,0.96407
298,3.817916667,0.495833333,7.7,0.609027778,8.14,-0.354,0.080995,0.005057083,8.1757,2.3146E-10,7.545258333,0.9764
299,4.026,0.508333333,7.92,0.633333333,8.39,-0.36,0.05,0.006083889,8.447,2.8128E-10,5.324443056,1.0224
300,2.55,0.5,5.1,0.625,5.67,-0.34,0.05,0.009777708,5.7036,9.0964E-11,1.6499375,0.98118
301,4.063,0.497916667,8.16,0.622291667,8.48,-0.3299,0.021403,0.006328542,8.6306,9.2578E-11,20.744025,0.95907
302,2.5,0.5,5,0.625,5.56,-0.34,0.05,0.009972083,5.5931,8.9192E-11,1.675815625,0.98119
303,3.560757576,0.501515152,7.1,0.631818182,7.7,-0.356,0.07,0.007626667,7.7232,2.2879E-10,2.533990909,1.0158
304,2.429638889,0.516944444,4.7,0.619027778,5.36,-0.37501,0.075,0.004573472,5.3727,3.0264E-10,1.218352778,1.0253
305,4.00021875,0.493854167,8.1,0.6146875,8.57,-0.32999,0.05,0.005994063,8.6168,9.6722E-11,5.479367708,0.94942
306,3.444,0.478333333,7.2,0.6,8,-0.30352,0.0528,0.007307222,8.012,3.1271E-11,1.248094444,0.8911
307,4.098755556,0.492638889,8.32,0.641666667,8.95,-0.334,0.06562,0.009102083,8.9709,1.1965E-10,3.9012125,0.99813
308,4.078055556,0.512962963,7.95,0.62037037,8.3,-0.3714,0.039301,0.003763148,8.3539,4.0542E-10,18.19456667,1.0169
309,2.81015625,0.515625,5.45,0.629166667,5.83,-0.36,0.05,0.006550833,5.88,1.9432E-10,3.462577083,1.0161
310,3.957916667,0.491666667,8.05,0.623611111,8.67,-0.33,0.05,0.007377778,8.6995,9.7083E-11,2.747580556,0.96348
311,2.427722222,0.494444444,4.91,0.611111111,5.21,-0.359,0.043992,0.008594444,5.2275,1.6666E-10,10.12797361,0.98462
312,3.4177,0.476666667,7.17,0.601666667,7.81,-0.34,0.07,0.007485667,7.8398,1.3045E-10,1.959505,0.94507
313,3.951395833,0.502083333,7.87,0.620833333,8.38,-0.39201,0.063998,0.005135417,8.4298,8.2597E-10,4.228554167,1.0493
314,3.82,0.5,7.64,0.608888889,8.62,-0.4339,0.076601,0.003480278,8.5907,3.0068E-09,1.079601389,1.0919
316,3.665,0.5,7.33,0.611041667,8,-0.33999,0.09,0.004993333,8.0236,1.3748E-10,1.689308333,0.96118
317,2.766111111,0.531944444,5.2,0.6375,5.5,-0.29965,0.049964,0.005935417,5.5481,1.8538E-11,4.285513889,0.93998
318,2.428416667,0.502777778,4.83,0.608333333,5.28,-0.30701,0.047898,0.006932639,5.3244,2.3558E-11,1.986791667,0.90772
319,2.436388889,0.497222222,4.9,0.620833333,5.23,-0.37,0.05,0.009711806,5.2467,2.4573E-10,7.679552778,1.0166
321,3.885555556,0.498148148,7.8,0.62037037,8.2,-0.3757,0.1206,0.00586537,8.2418,5.192E-10,23.48419074,1.0282
322,3.887466667,0.493333333,7.88,0.614583333,8.48,-0.368,0.028998,0.005826944,8.4956,3.5931E-10,3.169756944,1.0024
323,3.333983333,0.478333333,6.97,0.6,7.55,-0.41539,0.070795,0.006429,7.5677,1.5307E-09,2.989548333,1.0475
325,4.01,0.5,8.02,0.621666667,8.58,-0.31201,0.052005,0.0062015,8.5949,4.7866E-11,3.569908333,0.93448
326,4.115890278,0.519027778,7.93,0.620972222,8.65,-0.34661,0.026601,0.003124583,8.6673,1.7095E-10,1.560297222,0.98242
327,4.1756,0.52,8.03,0.620972222,8.69,-0.34661,0.026605,0.002977083,8.7032,1.7237E-10,1.959120833,0.98219
328,4.2196,0.513333333,8.22,0.631666667,8.66,-0.3462,0.0544,0.005131833,8.707,1.7943E-10,8.961175,0.99954
329,3.634666667,0.483333333,7.52,0.61,7.92,-0.34,0.09,0.007309833,7.9584,1.3822E-10,14.30247833,0.95848
330,2.63825,0.508333333,5.19,0.626388889,5.57,-0.45,0.048007,0.006630139,5.5745,2.9377E-09,8.116783333,1.1419
331,4.00112,0.490333333,8.16,0.619666667,8.55,-0.32991,0.021404,0.007063667,8.6031,9.2365E-11,21.878555,0.95505
332,3.682583333,0.491666667,7.49,0.615694444,8.18,-0.33,0.06,0.006834444,8.2628,9.2299E-11,1.3749,0.95239
333,3.89,0.5,7.78,0.611111111,8.45,-0.3497,0.08,0.00463625,8.4708,2.0357E-10,1.8858625,0.97433
334,4.236736111,0.501388889,8.45,0.633333333,9,-0.35899,0.037,0.006617778,9.0891,2.855E-10,3.140855556,1.0203
335,4.25596,0.5165,8.24,0.628666667,8.6,-0.32789,0.059942,0.004538333,8.6475,9.1276E-11,24.63773833,0.96825
336,4.023,0.496666667,8.1,0.618333333,8.6,-0.38701,0.037,0.005518167,8.6112,6.9542E-10,12.337605,1.0359
337,4.166666667,0.520833333,8,0.626388889,8.52,-0.30399,0.065998,0.003992917,8.5288,3.5131E-11,3.844318056,0.93069
338,3.8315,0.485,7.9,0.61,8.44,-0.34,0.040995,0.0066905,8.5293,1.3562E-10,2.436401667,0.95601
339,2.360222222,0.477777778,4.94,0.6,5.49,-0.3922,0.044372,0.00941875,5.5191,5.2061E-10,1.775872222,1.0144
340,4.163,0.502777778,8.28,0.625,8.95,-0.3816,0.064905,0.005338472,8.9699,6.2793E-10,2.516140278,1.0416
341,3.7504,0.488333333,7.68,0.611666667,8.36,-0.307,0.038995,0.006885833,8.4395,3.7578E-11,1.49966,0.9126
342,4.0953,0.51,8.03,0.611666667,8.97,-0.32,0.04,0.003394833,9.0042,6.5862E-11,0.890986667,0.93137
343,3.471111111,0.493055556,7.04,0.583333333,8.11,-0.32,0.04,0.002526806,8.1421,5.867E-11,0.638988889,0.88908
344,3.981472917,0.509791667,7.81,0.619791667,8.31,-0.36719,0.044067,0.004196563,8.3497,3.5189E-10,3.898632292,1.0106
346,3.3161875,0.569791667,5.82,0.673958333,6.2,-0.2727,0.061742,0.004612604,6.2062,6.5743E-12,4.61560625,0.95217
348,2.576365278,0.529027778,4.87,0.625,5.3,-0.364,0.102,0.003276944,5.3063,2.1709E-10,2.762283333,1.0189
349,3.66626,0.478,7.67,0.613333333,8.17,-0.32,0.05,0.0085405,8.2531,6.2838E-11,3.34626,0.93329
351,3.643620833,0.497083333,7.33,0.616041667,8.09,-0.35641,0.053733,0.005905833,8.1257,2.3601E-10,1.3389875,0.99066
352,3.585213333,0.478666667,7.49,0.611,8.06,-0.36421,0.064404,0.007889167,8.0762,3.1691E-10,3.920676667,0.9933
353,3.278314286,0.488571429,6.71,0.614571429,7.24,-0.3653,0.057099,0.007645571,7.2564,2.9165E-10,3.383455714,1.0004
354,3.7504,0.488333333,7.68,0.611666667,8.36,-0.37,0.06,0.0062695,8.3864,3.9541E-10,1.988541667,1.0028
356,2.363416667,0.498611111,4.74,0.618055556,5.12,-0.328,0.034004,0.009778194,5.1332,5.163E-11,3.797969444,0.9512
357,3.917255,0.4915,7.97,0.619333333,8.32,-0.33999,0.039002,0.006932167,8.3834,1.3485E-10,33.214845,0.97002
359,3.68,0.5,7.36,0.606944444,7.93,-0.34801,0.019004,0.004423611,7.9434,1.6402E-10,2.610484722,0.96134
360,3.9996,0.505,7.92,0.618333333,8.52,-0.339,0.036995,0.004883833,8.5579,1.3058E-10,2.309503333,0.96755
361,3.480888889,0.488888889,7.12,0.609444444,7.81,-0.34,0.05,0.006666528,7.8433,1.2591E-10,1.565319444,0.95633
363,4.04992,0.527333333,7.68,0.651833333,8.18,-0.33999,0.06,0.006048833,8.2159,1.3558E-10,4.094486667,1.0227
364,3.611805556,0.486111111,7.43,0.597222222,8.06,-0.359,0.063002,0.005041389,8.0795,2.6271E-10,2.084145833,0.96401
365,3.75,0.5,7.5,0.6,8.25,-0.37181,0.075564,0.0031025,8.269,4.2165E-10,1.346441667,0.98771
366,3.7534,0.49,7.66,0.615,8.2,-0.31,0.05,0.007117167,8.2156,4.2072E-11,3.742495,0.92146
367,3.693037037,0.474074074,7.79,0.611111111,8.34,-0.328,0.0656,0.008619074,8.354,8.8974E-11,5.133838889,0.94197
368,3.61075,0.505,7.15,0.615,8.01,-0.32401,0.027004,0.004991806,8.0512,6.7256E-11,0.969523611,0.94144
369,3.747498333,0.479833333,7.81,0.606166667,8.4,-0.384,0.109,0.006589333,8.414,6.8101E-10,3.944698333,1.0161
370,3.774725926,0.494074074,7.64,0.62,8.01,-0.296,0.123,0.007326296,8.0929,2.6333E-11,11.25593889,0.91255
371,5.045333333,0.533333333,9.46,0.658333333,10.05,-0.3,0.03,0.005241333,10.0926,3.3235E-11,3.546905,0.96984
372,4.161527778,0.501388889,8.3,0.619444444,8.87,-0.395,0.052999,0.004771389,8.9088,9.446E-10,3.644681944,1.0506
373,2.43,0.5,4.86,0.622222222,5.17,-0.32799,0.034004,0.010103472,5.2072,5.2574E-11,5.567881944,0.95735
374,3.415016667,0.481666667,7.09,0.603333333,7.67,-0.41539,0.070795,0.0062525,7.6862,1.5553E-09,3.148963333,1.0533
375,4.3335,0.50625,8.56,0.631944444,9.03,-0.33,0.05,0.006024167,9.1018,1.021E-10,5.638498611,0.97602
376,4.081558333,0.510833333,7.99,0.6255,8.55,-0.379,0.097006,0.004502167,8.5712,5.796E-10,3.810418333,1.0405
377,3.956766667,0.498333333,7.94,0.616666667,8.53,-0.368,0.029004,0.005337778,8.5436,3.6148E-10,3.352276389,1.0058
378,3.628697222,0.464027778,7.82,0.575694444,8.46,-0.32871,0.056537,0.005534861,8.5754,9.0741E-11,1.30665,0.8885
379,3.81875,0.489583333,7.8,0.602222222,8.27,-0.31661,0.028585,0.005421528,8.2786,5.354E-11,7.18105,0.91014
380,4.032138889,0.526388889,7.66,0.626388889,8.1,-0.368,0.101,0.002669722,8.1826,3.8445E-10,3.305151389,1.0262
381,3.576,0.496666667,7.2,0.608333333,8,-0.33701,0.038,0.0052275,8.0373,1.1252E-10,1.122128333,0.95007
382,3.463888889,0.477777778,7.25,0.605555556,7.99,-0.34569,0.063292,0.007662222,8.0334,1.6187E-10,1.412201852,0.95917
383,4.098583333,0.498611111,8.22,0.619444444,8.73,-0.4,0.04,0.005183333,8.7425,1.0691E-09,12.88072778,1.0566
384,3.917658333,0.519583333,7.54,0.625416667,8.44,-0.34001,0.02,0.003756875,8.4732,1.2816E-10,0.95626875,0.9802
385,3.75375,0.4875,7.7,0.605,8.3,-0.349,0.059,0.005765625,8.3178,1.8949E-10,2.69408125,0.96202
386,4.34,0.516666667,8.4,0.64,8.87,-0.35,0.06,0.005500833,8.9194,2.1219E-10,6.916685,1.0188
387,2.847444444,0.544444444,5.23,0.643055556,5.54,-0.304,0.05,0.004226667,5.5775,2.2303E-11,4.340475,0.95465
388,2.363504167,0.501805556,4.71,0.613333333,5.3,-0.33999,0.05,0.007675833,5.3292,8.4429E-11,1.391163889,0.9633
389,3.91689,0.489,8.01,0.617666667,8.45,-0.3299,0.021396,0.007125667,8.4798,9.0954E-11,14.82152667,0.95199
390,3.593233333,0.481666667,7.46,0.596666667,8.1,-0.32299,0.015,0.005973667,8.1939,6.5097E-11,1.386331667,0.91056
391,4.000685,0.5045,7.93,0.619,8.48,-0.34599,0.1,0.004948,8.5277,1.8578E-10,2.858483333,0.98242
392,2.5,0.5,5,0.609722222,5.3,-0.34661,0.037509,0.007138056,5.3032,1.0808E-10,13.88503472,0.96439
393,4.1756,0.52,8.03,0.62,8.52,-0.33419,0.057582,0.003032667,8.5246,1.1334E-10,5.566255,0.9641
394,3.915,0.5,7.83,0.625,8.36,-0.36,0.07,0.006286875,8.3853,2.8742E-10,4.785547917,1.0102
395,3.7083,0.47,7.89,0.620925926,8.24,-0.37101,0.136,0.009945926,8.3438,4.5933E-10,33.80467778,1.0232
396,4.42,0.52,8.5,0.631666667,9,-0.36129,0.055611,0.0039285,9.0682,3.179E-10,3.927005,1.022
397,3.835553333,0.496833333,7.72,0.614333333,8.3,-0.32699,0.052,0.005807333,8.317,8.3041E-11,2.837813333,0.94497
398,2.4304,0.49,4.96,0.6125,5.51,-0.34,0.05,0.009856667,5.5421,8.8424E-11,1.689347222,0.96154
399,4.025,0.5,8.05,0.622222222,8.76,-0.38161,0.064897,0.005520972,8.7846,6.1324E-10,1.963425,1.0373
401,2.7649375,0.51875,5.33,0.63125,5.66,-0.3905,0.057898,0.006034167,5.6655,5.2665E-10,13.73791771,1.0641
403,4.17,0.5,8.34,0.63,8.9,-0.35601,0.109,0.006509167,8.9348,2.8232E-10,4.55622,1.0148
404,3.7536,0.51,7.36,0.615972222,7.94,-0.357,0.14099,0.003945556,7.9522,2.7204E-10,2.559636111,0.99615
405,3.861833333,0.483333333,7.99,0.608333333,8.3,-0.33,0.05,0.006781167,8.4608,9.5144E-11,18.42832333,0.93933
407,4.1004,0.51,8.04,0.619027778,8.52,-0.32441,0.053322,0.004375972,8.5786,7.7833E-11,3.349115278,0.94844
408,3.817125,0.4875,7.83,0.619444444,8.27,-0.4187,0.094498,0.006855139,8.3189,1.93E-09,18.37650972,1.087
409,3.982916667,0.504166667,7.9,0.623333333,8.46,-0.34,0.05,0.0056345,8.4729,1.377E-10,3.705951667,0.97739
410,3.332470833,0.487916667,6.83,0.597916667,7.35,-0.37,0.11101,0.005173333,7.3615,3.7613E-10,3.31318125,0.98309
411,3.885277778,0.493055556,7.88,0.616666667,8.41,-0.41061,0.080297,0.005726806,8.4212,1.505E-09,8.807838889,1.0698
412,3.856516667,0.488166667,7.9,0.617333333,8.47,-0.301,0.034002,0.007538333,8.4892,2.9289E-11,3.324193333,0.91117
413,3.683166667,0.478333333,7.7,0.61,8.2,-0.36301,0.127,0.007607,8.2251,3.4085E-10,8.100655,0.99352
414,3.714033333,0.503939394,7.37,0.603939394,8.04,-0.33419,0.057575,0.00351197,8.0675,1.0571E-10,1.543556061,0.93995
416,4.02725,0.502777778,8.01,0.622222222,8.5,-0.34,0.05,0.005632778,8.5392,1.3909E-10,4.993031944,0.97553
417,4.17,0.5,8.34,0.615,9,-0.36301,0.0545,0.004685278,9.0176,3.3339E-10,2.402176389,0.99771
418,4.25277,0.513,8.29,0.625666667,8.85,-0.341,0.029006,0.004464167,8.8598,1.4472E-10,4.011741667,0.98116
419,4.25277,0.513,8.29,0.625666667,8.85,-0.37102,0.11101,0.004120333,8.9536,4.6836E-10,1.932891667,1.0303
420,3.917673333,0.497166667,7.88,0.618,8.5,-0.35,0.04,0.005865833,8.519,1.9529E-10,2.620616667,0.98297
421,3.865530303,0.492424242,7.85,0.621212121,8.4,-0.339,0.040298,0.007088485,8.4377,1.3015E-10,3.700918182,0.97202
422,4.02675,0.491666667,8.19,0.631944444,8.82,-0.35,0.04,0.008070556,8.8406,2.0324E-10,3.461755556,1.005
423,3.926933333,0.493333333,7.96,0.611666667,8.51,-0.297,0.0249,0.006114333,8.5253,2.4531E-11,3.392685,0.89661
424,3.918016667,0.501666667,7.81,0.612333333,8.86,-0.37779,0.05105,0.004112833,8.9076,5.2692E-10,0.765258333,1.0161
426,4.00021875,0.493854167,8.1,0.6146875,8.57,-0.3281,0.039603,0.006007604,8.647,8.8485E-11,4.1179375,0.9461
427,3.8439625,0.4878125,7.88,0.606770833,8.34,-0.37346,0.010084,0.005642917,8.3767,4.1657E-10,8.626917708,0.99582
429,2.836516667,0.478333333,5.93,0.596666667,6.62,-0.37,0.08,0.007425667,6.658,3.1995E-10,1.29465,0.98044
430,3.799,0.485185185,7.83,0.609259259,8.31,-0.31,0.05,0.00694963,8.3376,4.2834E-11,6.32617037,0.91267
431,3.898222222,0.497222222,7.84,0.613888889,8.4,-0.36538,0.063702,0.005238611,8.4111,3.4332E-10,3.951380556,0.99961
432,2.633069444,0.515277778,5.11,0.619444444,5.56,-0.31,0.04,0.005933194,5.6045,2.7735E-11,2.0323,0.92817
433,4.41693,0.513,8.61,0.6295,9.24,-0.34001,0.039004,0.004721167,9.2551,1.4767E-10,2.88477,0.98648
434,3.890111111,0.495555556,7.85,0.619166667,8.41,-0.35619,0.067503,0.006212778,8.4224,2.5167E-10,4.211633333,0.99518
435,2.710333333,0.522222222,5.19,0.623611111,5.57,-0.33719,0.061706,0.004785278,5.5792,8.2998E-11,4.0335,0.97467
436,3.91632,0.492,7.96,0.622333333,8.4,-0.32999,0.06,0.007306667,8.4274,9.6302E-11,13.367485,0.96162
437,4.305583333,0.508333333,8.47,0.625,9.06,-0.3778,0.070199,0.004544444,9.0788,5.6737E-10,3.924752778,1.0361
438,4.042078125,0.5084375,7.95,0.629791667,8.45,-0.34287,0.024923,0.005791875,8.4688,1.4757E-10,6.095670833,0.98999
439,3.72922,0.491333333,7.59,0.619,7.97,-0.2961,0.123,0.007646833,8.0395,2.6282E-11,12.37223333,0.91122
440,3.835,0.491666667,7.8,0.613333333,8.45,-0.3519,0.048604,0.0060965,8.4732,2.1021E-10,2.220793333,0.97891
441,2.356733333,0.507916667,4.64,0.612916667,4.97,-0.299,0.048008,0.007214583,4.9777,1.6145E-11,4.674702778,0.9027
442,3.7425625,0.485416667,7.71,0.616666667,8.1,-0.36199,0.078,0.007470833,8.1482,3.0405E-10,35.24709583,0.99969
443,4.3332,0.523333333,8.28,0.634,8.83,-0.33701,0.033998,0.004099,8.8389,1.2561E-10,4.117581667,0.98868
444,4.585227778,0.548472222,8.36,0.675,8.88,-0.33601,0.023998,0.005506528,8.8867,1.2015E-10,7.300009722,1.0502
445,3.890208333,0.493055556,7.89,0.618055556,8.81,-0.44049,0.092202,0.005482917,8.7642,3.725E-09,1.503794444,1.1173
446,3.710666667,0.488888889,7.59,0.614814815,8.13,-0.35599,0.07,0.006852593,8.142,2.4263E-10,4.645062963,0.98802
447,2.503833333,0.502777778,4.98,0.623611111,5.46,-0.38911,0.047436,0.008425556,5.4784,4.7325E-10,2.501681944,1.0496
448,3.745,0.5,7.49,0.610416667,8.02,-0.38181,0.052905,0.004442292,8.0742,5.5783E-10,2.75255,1.0167
449,3.9235,0.491666667,7.98,0.62,8.56,-0.39091,0.073201,0.006425833,8.587,8.2363E-10,4.060191667,1.047
450,3.889166667,0.498611111,7.8,0.619444444,8.27,-0.33,0.05,0.006128194,8.3362,9.306E-11,3.603531944,0.95685
451,4.09409,0.5005,8.18,0.621,8.71,-0.31519,0.015626,0.005913667,8.7803,5.2156E-11,2.911655,0.93595
